number,value,datetime_start,datetime_complete,duration,params_dt,params_mu,params_noise,params_r,params_steps,state
0,6.410910590678869e-06,2025-08-19 08:03:49.804092,2025-08-19 08:03:56.399721,0 days 00:00:06.595629,0.05429303707618956,0.7274972342141711,0.00013669140999847672,0.3576438157963085,700,COMPLETE
1,0.000166208359391741,2025-08-19 08:03:56.400040,2025-08-19 08:04:01.863379,0 days 00:00:05.463339,0.012871846964205007,0.7589373457594562,0.2833305977231977,0.461421438863621,1000,COMPLETE
2,7.706033699512901e-05,2025-08-19 08:04:01.863594,2025-08-19 08:04:06.795881,0 days 00:00:04.932287,0.024646978527066314,0.5565394546770754,0.00043960229386701827,0.15567465382235224,900,COMPLETE
3,2.1476678051701817e-05,2025-08-19 08:04:06.796109,2025-08-19 08:04:10.652510,0 days 00:00:03.856401,0.06532288379393467,0.07189979860485919,0.07436157070546914,0.512740677270345,700,COMPLETE
4,9.343256307479917e-05,2025-08-19 08:04:10.652731,2025-08-19 08:04:14.509002,0 days 00:00:03.856271,0.027404555886176997,0.4802803989588131,0.0002728308523168901,0.24395196089693,700,COMPLETE
5,1.0259781289464197e-05,2025-08-19 08:04:14.509230,2025-08-19 08:04:17.792571,0 days 00:00:03.283341,0.05105651063023005,0.4427579610167337,0.001335183942368448,0.5244722017066763,600,COMPLETE
6,8.444792900990062e-05,2025-08-19 08:04:17.792789,2025-08-19 08:04:20.000104,0 days 00:00:02.207315,0.03419183177087691,0.6347407521813835,0.0949660758531939,0.2911081507837472,400,COMPLETE
7,0.0002472241339321607,2025-08-19 08:04:20.000340,2025-08-19 08:04:24.386930,0 days 00:00:04.386590,0.041185214333639024,0.6790806205224447,0.012601919760279457,0.07286360949600494,800,COMPLETE
8,3.700592374379214e-05,2025-08-19 08:04:24.387159,2025-08-19 08:04:28.766498,0 days 00:00:04.379339,0.011640755311515686,0.6268646830793829,0.00011682984606513882,0.40083986058886534,800,COMPLETE
9,4.239049543975595e-05,2025-08-19 08:04:28.766715,2025-08-19 08:04:32.618549,0 days 00:00:03.851834,0.05044989172384523,0.2719607708751205,0.2800390103697759,0.42174104576433724,700,COMPLETE
10,1.7329106041142565e-05,2025-08-19 08:04:32.618788,2025-08-19 08:04:37.039312,0 days 00:00:04.420524,0.05847129782607332,0.5929976178935232,0.019319265943419806,0.07217409214888244,800,COMPLETE
11,0.0003099613263355512,2025-08-19 08:04:37.039547,2025-08-19 08:04:42.543208,0 days 00:00:05.503661,0.02446218804348494,0.7553447117239325,0.21637072812559982,0.4047473311162837,1000,COMPLETE
12,6.700196549373075e-05,2025-08-19 08:04:42.543431,2025-08-19 08:04:47.500017,0 days 00:00:04.956586,0.02658303485737451,0.7936415449181023,0.01779445829951399,0.21587167460455825,900,COMPLETE
13,0.00012298494993629317,2025-08-19 08:04:47.500250,2025-08-19 08:04:52.441557,0 days 00:00:04.941307,0.038513755341376424,0.6975665048192861,0.2774530134579764,0.31368301938759335,900,COMPLETE
14,0.0001144426739800345,2025-08-19 08:04:52.441778,2025-08-19 08:04:55.730828,0 days 00:00:03.289050,0.03500579486330081,0.6654746959745823,0.15347880947558337,0.59460057037122,600,COMPLETE
15,0.00010519393702839034,2025-08-19 08:04:55.731043,2025-08-19 08:05:00.693682,0 days 00:00:04.962639,0.03275311814694025,0.7117203450023691,0.0030925078423637603,0.5566500661522014,900,COMPLETE
16,7.624904749424094e-05,2025-08-19 08:05:00.693918,2025-08-19 08:05:06.172934,0 days 00:00:05.479016,0.048048640392219275,0.6870824757119703,0.22201029785079077,0.5663018108044242,1000,COMPLETE
17,0.0002612373741742179,2025-08-19 08:05:06.173173,2025-08-19 08:05:11.655632,0 days 00:00:05.482459,0.02864001969622193,0.3515166663729467,0.016433461881647404,0.27826854521820416,1000,COMPLETE
18,8.098033512086271e-05,2025-08-19 08:05:11.655852,2025-08-19 08:05:17.160283,0 days 00:00:05.504431,0.013486977414210474,0.40151233684016746,0.035116752912886316,0.30326394627959796,1000,COMPLETE
19,8.877250927745666e-05,2025-08-19 08:05:17.160519,2025-08-19 08:05:22.096551,0 days 00:00:04.936032,0.026140418805698343,0.18724854942271202,0.0030407807165515137,0.1805744725364547,900,COMPLETE
20,0.00016603132211803298,2025-08-19 08:05:22.096789,2025-08-19 08:05:27.033133,0 days 00:00:04.936344,0.03283382749922401,0.34321938752288583,0.0006808208621413687,0.43746101419873584,900,COMPLETE
21,0.00020724597178157218,2025-08-19 08:05:27.033349,2025-08-19 08:05:30.323820,0 days 00:00:03.290471,0.04014460951863908,0.7958235810889552,0.01620814554070844,0.13230106005585696,600,COMPLETE
22,0.000317078998372953,2025-08-19 08:05:30.324029,2025-08-19 08:05:35.826319,0 days 00:00:05.502290,0.04177934415894074,0.40830819805779767,0.012023423606226633,0.25188008780654914,1000,COMPLETE
23,0.00011485663455069451,2025-08-19 08:05:35.826522,2025-08-19 08:05:41.307687,0 days 00:00:05.481165,0.0378207101159967,0.39020185860591206,0.01692721319862265,0.1914241187122641,1000,COMPLETE
24,6.9796836344078785e-06,2025-08-19 08:05:41.307926,2025-08-19 08:05:46.826555,0 days 00:00:05.518629,0.06608702080252188,0.406208263244001,0.07043244377757114,0.31303491429757746,1000,COMPLETE
25,0.00013343642806005996,2025-08-19 08:05:46.826784,2025-08-19 08:05:51.794974,0 days 00:00:04.968190,0.042239818180342656,0.5643238598157697,0.00542633318721611,0.2978449018169568,900,COMPLETE
26,0.00013361392881542963,2025-08-19 08:05:51.795196,2025-08-19 08:05:57.265957,0 days 00:00:05.470761,0.02313541095619557,0.17856459052014692,0.04496123246940061,0.44981481488313796,1000,COMPLETE
27,7.347410090493574e-05,2025-08-19 08:05:57.266155,2025-08-19 08:06:02.224986,0 days 00:00:04.958831,0.025265134835493162,0.44153359392390373,0.20928872311180233,0.43074881372607665,900,COMPLETE
28,3.5798846180996534e-05,2025-08-19 08:06:02.225183,2025-08-19 08:06:07.716339,0 days 00:00:05.491156,0.04902451924845841,0.1430291624793999,0.002104237339771096,0.23343180508941289,1000,COMPLETE
29,0.00024377363172665482,2025-08-19 08:06:07.716544,2025-08-19 08:06:12.672953,0 days 00:00:04.956409,0.02304918477952723,0.07358009862284526,0.24527519288307276,0.12667578752341183,900,COMPLETE
30,0.000119247714946492,2025-08-19 08:06:12.673190,2025-08-19 08:06:14.895509,0 days 00:00:02.222319,0.04187399828404457,0.24504103285156667,0.0002105640837176538,0.056375716559749045,400,COMPLETE
31,7.375370664562367e-05,2025-08-19 08:06:14.895726,2025-08-19 08:06:19.282442,0 days 00:00:04.386716,0.0355668268872022,0.5028295122571123,0.09330248492042295,0.06972732024629248,800,COMPLETE
32,0.000151134632164561,2025-08-19 08:06:19.282671,2025-08-19 08:06:24.784614,0 days 00:00:05.501943,0.03198707946072022,0.6863708203219474,0.04765609717483306,0.41098193827942114,1000,COMPLETE
33,0.00010324399026902233,2025-08-19 08:06:24.784845,2025-08-19 08:06:29.181289,0 days 00:00:04.396444,0.0456099940425351,0.32621458431217387,0.019694165706738362,0.3650037571529663,800,COMPLETE
34,0.00026411917271769,2025-08-19 08:06:29.181491,2025-08-19 08:06:33.570755,0 days 00:00:04.389264,0.03538165151624109,0.6411058127366093,0.006609124736676128,0.14928964676200615,800,COMPLETE
35,0.00027876274480076956,2025-08-19 08:06:33.570993,2025-08-19 08:06:39.085714,0 days 00:00:05.514721,0.02192580176282248,0.7953268121538238,0.2780937844073615,0.5454353161868992,1000,COMPLETE
36,0.00019487682598090956,2025-08-19 08:06:39.085955,2025-08-19 08:06:44.566977,0 days 00:00:05.481022,0.02199671279226487,0.7460292593627075,0.18450688801220697,0.5496591116414321,1000,COMPLETE
37,0.0003622834489652337,2025-08-19 08:06:44.567193,2025-08-19 08:06:50.062630,0 days 00:00:05.495437,0.011426095469971913,0.7722495375908847,0.2512821885293023,0.3173028194658838,1000,COMPLETE
38,0.00013401733201146303,2025-08-19 08:06:50.062862,2025-08-19 08:06:55.001021,0 days 00:00:04.938159,0.017769418398425794,0.6534318022623412,0.24938555698791137,0.29007428454742556,900,COMPLETE
39,0.0001940645784565275,2025-08-19 08:06:55.001224,2025-08-19 08:07:00.494148,0 days 00:00:05.492924,0.012000236821845929,0.7517725112904383,0.03636476554849666,0.3310718459471057,1000,COMPLETE
40,0.00031692677554257724,2025-08-19 08:07:00.494367,2025-08-19 08:07:05.950192,0 days 00:00:05.455825,0.021149617908152122,0.7945004167658047,0.20566145586693205,0.15574758768156452,1000,COMPLETE
41,0.00019507285861449387,2025-08-19 08:07:05.950417,2025-08-19 08:07:10.906019,0 days 00:00:04.955602,0.027391735081236074,0.7897553394810315,0.17063168842903115,0.1446914965237653,900,COMPLETE
42,0.0002591497819409649,2025-08-19 08:07:10.906255,2025-08-19 08:07:15.280077,0 days 00:00:04.373822,0.017159675423794526,0.7895528923847632,0.1996004029862112,0.3992919336846058,800,COMPLETE
43,0.0002035809345750514,2025-08-19 08:07:15.280293,2025-08-19 08:07:20.778059,0 days 00:00:05.497766,0.014726874170817984,0.7998057890909339,0.06963280900157326,0.14134199969699907,1000,COMPLETE
44,0.00012424660819723132,2025-08-19 08:07:20.778255,2025-08-19 08:07:26.245058,0 days 00:00:05.466803,0.012998760996799887,0.5749993097896888,0.2847499719749046,0.3929510731942589,1000,COMPLETE
45,6.5602117696585056e-06,2025-08-19 08:07:26.245250,2025-08-19 08:07:30.629333,0 days 00:00:04.384083,0.0662525237052027,0.5085047948259382,0.00039988263644119695,0.2505188811344541,800,COMPLETE
46,3.0103126436881787e-05,2025-08-19 08:07:30.629541,2025-08-19 08:07:33.900840,0 days 00:00:03.271299,0.049742975365858956,0.10091144506213762,0.00011531743996413039,0.4894483332990246,600,COMPLETE
47,9.986963994288287e-05,2025-08-19 08:07:33.901037,2025-08-19 08:07:39.399214,0 days 00:00:05.498177,0.020387698123760355,0.7137679799686906,0.25386125965827305,0.32973021462194535,1000,COMPLETE
48,6.61031578443241e-05,2025-08-19 08:07:39.399413,2025-08-19 08:07:44.915776,0 days 00:00:05.516363,0.0231346074515617,0.762784198038768,0.28196999612394064,0.5958907877646077,1000,COMPLETE
49,0.00018023530044693976,2025-08-19 08:07:44.916002,2025-08-19 08:07:47.675318,0 days 00:00:02.759316,0.01739040541461142,0.3510589389517865,0.016388118368581506,0.4367588826689909,500,COMPLETE
50,0.0001371938404022223,2025-08-19 08:07:47.675515,2025-08-19 08:08:08.945044,0 days 00:00:21.269529,0.014259442694196132,0.7800934800450746,0.2449321488343237,0.20799378157373777,800,COMPLETE
