pivot_dt,pivot_mu,pivot_r,pivot_sig,best_dt,best_mu,best_r,best_sig,inv_eff,mean_norm
0.01,0.1,0.05,0.0,0.020909090909090912,0.1,0.05,0.0,0.14957152663006607,2.8253166592834537e+148
0.01,0.1,0.05,0.05,0.01,0.1,0.05,0.05,0.054821361643761675,7.70843542136776e+148
0.01,0.1,0.05,0.1,0.015454545454545455,0.1,0.05,0.1,0.5859876567232777,7.211532889709717e+147
0.01,0.1,0.05,0.15,0.015454545454545455,0.1,0.05,0.15,0.7217460086951712,5.8550642587739424e+147
0.01,0.1,0.2,0.0,0.020909090909090912,0.1,0.2,0.05,0.24615305363965595,1.7167649139181935e+148
0.01,0.1,0.2,0.05,0.015454545454545455,0.1,0.2,0.05,0.9942068311291452,4.250493083641781e+147
0.01,0.1,0.2,0.1,0.01,0.1,0.2,0.1,1.0,4.225869259423844e+147
0.01,0.1,0.2,0.15,0.015454545454545455,0.1,0.2,0.15,0.95068946579664,4.4450574151284336e+147
0.01,0.1,0.4,0.0,0.04272727272727273,0.1,0.4,0.0,0.07210940986918261,5.860357569268991e+148
0.01,0.1,0.4,0.05,0.01,0.1,0.4,0.05,0.03854823777004641,1.096254849477846e+149
0.01,0.1,0.4,0.1,0.015454545454545455,0.1,0.4,0.1,0.9844996541514718,4.292402990294668e+147
0.01,0.1,0.4,0.15,0.020909090909090912,0.1,0.4,0.15,0.9926095104300516,4.257333034813429e+147
0.01,0.1,0.6,0.0,0.03727272727272728,0.1,0.6,0.05,0.9961304150330389,4.242285142235802e+147
0.01,0.1,0.6,0.05,0.01,0.1,0.6,0.05,0.8865780122444828,4.7664945453875276e+147
0.01,0.1,0.6,0.1,0.026363636363636367,0.1,0.6,0.05,0.9938869558528235,4.25186107387611e+147
0.01,0.1,0.6,0.15,0.020909090909090912,0.1,0.6,0.15,0.9838725331564362,4.2951389707633284e+147
0.01,0.3,0.05,0.0,0.015454545454545455,0.7,0.05,0.0,1.0,4.225869259423844e+147
0.01,0.3,0.05,0.05,0.015454545454545455,0.3,0.05,0.05,0.9964517362546153,4.240917152001471e+147
0.01,0.3,0.05,0.1,0.015454545454545455,0.3,0.05,0.1,0.5947408263220699,7.105396287584618e+147
0.01,0.3,0.05,0.15,0.015454545454545455,0.3,0.05,0.15,0.9958093009746214,4.2436531324701314e+147
0.01,0.3,0.2,0.0,0.020909090909090912,0.3,0.2,0.05,0.9974169449049713,4.236813181298482e+147
0.01,0.3,0.2,0.05,0.020909090909090912,0.3,0.2,0.05,0.9970950009896544,4.238181171532812e+147
0.01,0.3,0.2,0.1,0.01,0.3,0.2,0.1,0.9804375989741301,4.310186863340956e+147
0.01,0.3,0.2,0.15,0.03727272727272728,0.3,0.2,0.15,0.06097596303999683,6.930385431800247e+148
0.01,0.3,0.4,0.0,0.03727272727272728,0.1,0.4,0.0,0.03905611053400413,1.0819995134294284e+149
0.01,0.3,0.4,0.05,0.020909090909090912,0.3,0.4,0.05,0.03726775895026512,1.133920948953058e+149
0.01,0.3,0.4,0.1,0.015454545454545455,0.3,0.4,0.1,0.9849133822006465,4.2905999002488424e+147
0.01,0.3,0.4,0.15,0.01,0.3,0.4,0.15,0.040454115545988066,1.0446079965881083e+149
0.01,0.3,0.6,0.0,0.03727272727272728,0.5,0.6,0.0,0.035838038776760055,1.1791575107520114e+149
0.01,0.3,0.6,0.05,0.026363636363636367,0.3,0.6,0.05,0.9863296948135053,4.284438846001559e+147
0.01,0.3,0.6,0.1,0.020909090909090912,0.3,0.6,0.1,0.03963655643941686,1.0661544894503997e+149
0.01,0.3,0.6,0.15,0.015454545454545455,0.3,0.4,0.15,0.9717609317580226,4.348671696215221e+147
0.01,0.5,0.05,0.0,0.015454545454545455,0.5,0.2,0.05,0.9928270642018965,4.256400144390596e+147
0.01,0.5,0.05,0.05,0.01,0.5,0.05,0.05,0.9880636676611441,4.276919997905544e+147
0.01,0.5,0.05,0.1,0.01,0.5,0.05,0.1,0.9819959547006618,4.303346912169307e+147
0.01,0.5,0.05,0.15,0.020909090909090912,0.5,0.05,0.15,0.9993529827653694,4.228605239892504e+147
0.01,0.5,0.2,0.0,0.03727272727272728,0.5,0.2,0.0,0.0839837269735924,5.031771524920077e+148
0.01,0.5,0.2,0.05,0.015454545454545455,0.5,0.2,0.05,0.9922906620044906,4.25870102504776e+147
0.01,0.5,0.2,0.1,0.01,0.5,0.2,0.1,0.9747585943923239,4.335298281784631e+147
0.01,0.5,0.2,0.15,0.01,0.5,0.2,0.15,0.9772254786982354,4.324354359909993e+147
0.01,0.5,0.4,0.0,0.020909090909090912,0.5,0.4,0.05,0.991234170419512,4.263240095562246e+147
0.01,0.5,0.4,0.05,0.015454545454545455,0.5,0.4,0.05,0.9872168033300125,4.280588868797036e+147
0.01,0.5,0.4,0.1,0.020909090909090912,0.5,0.4,0.1,0.04614664208731995,9.157479435724786e+148
0.01,0.5,0.4,0.15,0.015454545454545455,0.5,0.4,0.15,0.051821568771248695,8.154653283611926e+148
0.01,0.5,0.6,0.0,0.04818181818181819,0.5,0.6,0.0,0.04264775604609499,9.908772819972982e+148
0.01,0.5,0.6,0.05,0.026363636363636367,0.5,0.6,0.05,0.9922906620044906,4.25870102504776e+147
0.01,0.5,0.6,0.1,0.020909090909090912,0.5,0.6,0.1,0.968574505392597,4.3629780010686446e+147
0.01,0.5,0.6,0.15,0.015454545454545455,0.5,0.6,0.15,0.04014818601854795,1.0525679186281408e+149
0.01,0.7,0.05,0.0,0.03727272727272728,0.7,0.05,0.0,0.0422411545821763,1.0004151878005138e+149
0.01,0.7,0.05,0.05,0.01,0.7,0.05,0.05,0.964575055721804,4.3810683620276404e+147
0.01,0.7,0.05,0.1,0.015454545454545455,0.7,0.05,0.1,0.9967732648398879,4.239549161767142e+147
0.01,0.7,0.05,0.15,0.015454545454545455,0.7,0.05,0.15,0.9948471997768125,4.247757103173121e+147
0.01,0.7,0.2,0.0,0.020909090909090912,0.7,0.2,0.05,0.21995114574025834,1.9212763112469526e+148
0.01,0.7,0.2,0.05,0.015454545454545455,0.7,0.2,0.05,0.9899635308007041,4.268712056499565e+147
0.01,0.7,0.2,0.1,0.01,0.7,0.2,0.1,0.980126521159672,4.311554853575286e+147
0.01,0.7,0.2,0.15,0.015454545454545455,0.7,0.2,0.15,0.040384421509811926,1.0464107448950614e+149
0.01,0.7,0.4,0.0,0.026363636363636367,0.7,0.4,0.05,0.9980614568377804,4.234077200829823e+147
0.01,0.7,0.4,0.05,0.01,0.7,0.4,0.05,0.9478329684655111,4.458453546161505e+147
0.01,0.7,0.4,0.1,0.015454545454545455,0.7,0.4,0.1,0.0380368922244857,1.1109922531219578e+149
0.01,0.7,0.4,0.15,0.020909090909090912,0.7,0.4,0.15,0.9883798049565928,4.275552007671215e+147
0.01,0.7,0.6,0.0,0.0590909090909091,0.7,0.6,0.0,0.038981175111492856,1.0840794940986597e+149
0.01,0.7,0.6,0.05,0.026363636363636367,0.7,0.6,0.05,0.9910173140988588,4.264172985985079e+147
0.01,0.7,0.6,0.1,0.020909090909090912,0.7,0.6,0.1,0.039365762075562714,1.0734884926937965e+149
0.01,0.7,0.6,0.15,0.015454545454545455,0.7,0.6,0.15,0.040722570414092184,1.037721640960431e+149
0.015454545454545455,0.1,0.05,0.0,0.01,0.1,0.05,0.05,0.9894302175158156,4.271012937156728e+147
0.015454545454545455,0.1,0.05,0.05,0.020909090909090912,0.1,0.05,0.05,0.9990297880199903,4.2299732301268334e+147
0.015454545454545455,0.1,0.05,0.1,0.015454545454545455,0.1,0.05,0.1,0.9964517362546153,4.240917152001471e+147
0.015454545454545455,0.1,0.05,0.15,0.01,0.1,0.05,0.15,0.03720592846133765,1.1358053498960883e+149
0.015454545454545455,0.1,0.2,0.0,0.020909090909090912,0.1,0.2,0.05,0.9977390967871543,4.2354451910641526e+147
0.015454545454545455,0.1,0.2,0.05,0.015454545454545455,0.1,0.2,0.05,0.03886964896665683,1.0871899725796032e+149
0.015454545454545455,0.1,0.2,0.1,0.020909090909090912,0.1,0.2,0.1,0.9980614568377804,4.234077200829823e+147
0.015454545454545455,0.1,0.2,0.15,0.01,0.1,0.05,0.15,0.853084919097809,4.953632592512556e+147
0.015454545454545455,0.1,0.4,0.0,0.03181818181818182,0.1,0.4,0.0,0.03874178861358461,1.0907780488849356e+149
0.015454545454545455,0.1,0.4,0.05,0.026363636363636367,0.1,0.4,0.05,0.04020024514838459,1.0512048480862702e+149
0.015454545454545455,0.1,0.4,0.1,0.015454545454545455,0.1,0.4,0.1,0.9751900948130552,4.333380006524725e+147
0.015454545454545455,0.1,0.4,0.15,0.015454545454545455,0.1,0.4,0.15,0.03784782665258364,1.1165421196345947e+149
0.015454545454545455,0.1,0.6,0.0,0.020909090909090912,0.1,0.6,0.0,0.03787416917989427,1.1157655338528646e+149
0.015454545454545455,0.1,0.6,0.05,0.015454545454545455,0.1,0.6,0.05,0.8754590129712058,4.827032672930897e+147
0.015454545454545455,0.1,0.6,0.1,0.03727272727272728,0.1,0.6,0.1,0.9951676935464008,4.246389112938792e+147
0.015454545454545455,0.1,0.6,0.15,0.015454545454545455,0.1,0.6,0.15,0.038702386988052014,1.09188853409182e+149
0.015454545454545455,0.3,0.05,0.0,0.03727272727272728,0.3,0.05,0.0,0.03955972033169241,1.0682252614506935e+149
0.015454545454545455,0.3,0.05,0.05,0.015454545454545455,0.3,0.05,0.05,0.9970950009896544,4.238181171532812e+147
0.015454545454545455,0.3,0.05,0.1,0.015454545454545455,0.3,0.05,0.1,0.9945269123708108,4.24912509340745e+147
0.015454545454545455,0.3,0.05,0.15,0.015454545454545455,0.3,0.05,0.15,0.9937852602019379,4.2522961736876075e+147
0.015454545454545455,0.3,0.2,0.0,0.03181818181818182,0.3,0.2,0.0,0.041523628549673994,1.0177023075833824e+149
0.015454545454545455,0.3,0.2,0.05,0.026363636363636367,0.3,0.2,0.05,1.0,4.225869259423844e+147
0.015454545454545455,0.3,0.2,0.1,0.01,0.3,0.2,0.1,0.04268751117963706,9.899544720798064e+148
0.015454545454545455,0.3,0.2,0.15,0.026363636363636367,0.3,0.2,0.15,0.9983840252586861,4.232709210595493e+147
0.015454545454545455,0.3,0.4,0.0,0.015454545454545455,0.1,0.2,0.0,1.0,4.225869259423844e+147
0.015454545454545455,0.3,0.4,0.05,0.03181818181818182,0.3,0.4,0.05,0.9970950009896544,4.238181171532812e+147
0.015454545454545455,0.3,0.4,0.1,0.01,0.3,0.4,0.1,0.7328207125010264,5.7665799933540025e+147
0.015454545454545455,0.3,0.4,0.15,0.015454545454545455,0.3,0.4,0.15,0.9849133822006465,4.2905999002488424e+147
0.015454545454545455,0.3,0.6,0.0,0.01,0.3,0.6,0.0,0.043655637749694436,9.680008075138985e+148
0.015454545454545455,0.3,0.6,0.05,0.01,0.3,0.6,0.05,0.03845438925075773,1.0989302760387944e+149
0.015454545454545455,0.3,0.6,0.1,0.020909090909090912,0.3,0.6,0.1,0.0392808765415062,1.0758082892978655e+149
0.015454545454545455,0.3,0.6,0.15,0.020909090909090912,0.3,0.6,0.15,0.9787855326305531,4.3174619143241025e+147
0.015454545454545455,0.5,0.05,0.0,0.020909090909090912,0.3,0.05,0.0,0.04251718762486023,9.939202227366833e+148
0.015454545454545455,0.5,0.05,0.05,0.01,0.5,0.05,0.05,0.9848135145400635,4.291035000060339e+147
0.015454545454545455,0.5,0.05,0.1,0.015454545454545455,0.5,0.05,0.1,0.9977390967871543,4.2354451910641526e+147
0.015454545454545455,0.5,0.05,0.15,0.020909090909090912,0.5,0.05,0.15,0.9987068022519696,4.231341220361163e+147
0.015454545454545455,0.5,0.2,0.0,0.03727272727272728,0.5,0.2,0.05,1.0,4.225869259423844e+147
0.015454545454545455,0.5,0.2,0.05,0.020909090909090912,0.5,0.2,0.05,0.9973145256234183,4.23724828110998e+147
0.015454545454545455,0.5,0.2,0.1,0.01,0.5,0.2,0.1,0.9679177918988348,4.365938197224011e+147
0.015454545454545455,0.5,0.2,0.15,0.020909090909090912,0.5,0.2,0.15,0.9993529827653694,4.228605239892504e+147
0.015454545454545455,0.5,0.4,0.0,0.020909090909090912,0.5,0.4,0.05,0.03882268374068906,1.088505186207624e+149
0.015454545454545455,0.5,0.4,0.05,0.015454545454545455,0.5,0.4,0.05,0.9850132701179809,4.290164800437345e+147
0.015454545454545455,0.5,0.4,0.1,0.015454545454545455,0.5,0.4,0.1,0.9919720183556744,4.260069015282089e+147
0.015454545454545455,0.5,0.4,0.15,0.015454545454545455,0.5,0.4,0.15,0.9855418311970318,4.287863919780183e+147
0.015454545454545455,0.5,0.6,0.0,0.026363636363636367,0.3,0.6,0.05,0.9887968013272651,4.273748917625387e+147
0.015454545454545455,0.5,0.6,0.05,0.015454545454545455,0.3,0.6,0.05,0.9555954518721023,4.422236680956324e+147
0.015454545454545455,0.5,0.6,0.1,0.03181818181818182,0.5,0.6,0.1,0.9928270642018964,4.256400144390597e+147
0.015454545454545455,0.5,0.6,0.15,0.01,0.5,0.6,0.15,0.9233859943496227,4.5764926967516884e+147
0.015454545454545455,0.7,0.05,0.0,0.03727272727272728,0.7,0.05,0.0,0.03555729989571954,1.1884674235156317e+149
0.015454545454545455,0.7,0.05,0.05,0.015454545454545455,0.7,0.05,0.05,0.9977390967871543,4.2354451910641526e+147
0.015454545454545455,0.7,0.05,0.1,0.015454545454545455,0.7,0.05,0.1,0.9948471997768125,4.247757103173121e+147
0.015454545454545455,0.7,0.05,0.15,0.015454545454545455,0.7,0.2,0.15,0.03933754293389118,1.0742585693584473e+149
0.015454545454545455,0.7,0.2,0.0,0.026363636363636367,0.7,0.2,0.0,0.040003185379797246,1.0563831903141466e+149
0.015454545454545455,0.7,0.2,0.05,0.015454545454545455,0.7,0.2,0.05,0.9902808852069689,4.267344066265236e+147
0.015454545454545455,0.7,0.2,0.1,0.015454545454545455,0.7,0.2,0.1,0.989272968079846,4.271691834081093e+147
0.015454545454545455,0.7,0.2,0.15,0.015454545454545455,0.7,0.2,0.15,0.9948471997768125,4.247757103173121e+147
0.015454545454545455,0.7,0.4,0.0,0.01,0.7,0.4,0.05,0.03887367099387361,1.0870774875081466e+149
0.015454545454545455,0.7,0.4,0.05,0.020909090909090912,0.7,0.4,0.05,0.9889119861712139,4.273251127014052e+147
0.015454545454545455,0.7,0.4,0.1,0.01,0.7,0.4,0.1,0.05415589785076187,7.803156123584412e+148
0.015454545454545455,0.7,0.4,0.15,0.015454545454545455,0.7,0.4,0.15,0.984185993753959,4.293770980528999e+147
0.015454545454545455,0.7,0.6,0.0,0.01,0.7,0.6,0.1,0.927499229022009,4.556197058923449e+147
0.015454545454545455,0.7,0.6,0.05,0.01,0.7,0.6,0.05,0.03892463134299309,1.0856542794680963e+149
0.015454545454545455,0.7,0.6,0.1,0.026363636363636367,0.7,0.6,0.1,1.0,4.225869259423844e+147
0.015454545454545455,0.7,0.6,0.15,0.01,0.7,0.6,0.15,0.040211003400221164,1.0509236035131124e+149
0.020909090909090912,0.1,0.05,0.0,0.04272727272727273,0.1,0.05,0.0,1.0,4.225869259423844e+147
0.020909090909090912,0.1,0.05,0.05,0.020909090909090912,0.1,0.05,0.05,0.217780173646496,1.940428822636232e+148
0.020909090909090912,0.1,0.05,0.1,0.01,0.1,0.05,0.1,0.6721295010672306,6.287284299697993e+147
0.020909090909090912,0.1,0.05,0.15,0.026363636363636367,0.1,0.05,0.15,0.9983840252586861,4.232709210595493e+147
0.020909090909090912,0.1,0.2,0.0,0.03727272727272728,0.1,0.2,0.0,0.1550262309284546,2.72590595418275e+148
0.020909090909090912,0.1,0.2,0.05,0.020909090909090912,0.1,0.2,0.05,0.9973145256234183,4.23724828110998e+147
0.020909090909090912,0.1,0.2,0.1,0.020909090909090912,0.1,0.2,0.1,1.0,4.225869259423844e+147
0.020909090909090912,0.1,0.2,0.15,0.015454545454545455,0.1,0.2,0.15,0.9926095104300516,4.257333034813429e+147
0.020909090909090912,0.1,0.4,0.0,0.01,0.1,0.4,0.0,0.04856447263759501,8.701565218176568e+148
0.020909090909090912,0.1,0.4,0.05,0.01,0.1,0.4,0.1,0.9623759628894593,4.3910793934794456e+147
0.020909090909090912,0.1,0.4,0.1,0.020909090909090912,0.1,0.4,0.1,0.9912341704195119,4.2632400955622465e+147
0.020909090909090912,0.1,0.4,0.15,0.020909090909090912,0.1,0.4,0.15,0.03980205178883779,1.0617214614571602e+149
0.020909090909090912,0.1,0.6,0.0,0.026363636363636367,0.1,0.6,0.05,0.043613243494119505,9.68941752748481e+148
0.020909090909090912,0.1,0.6,0.05,0.020909090909090912,0.1,0.6,0.05,0.9820396106808833,4.3031556094706785e+147
0.020909090909090912,0.1,0.6,0.1,0.01,0.1,0.6,0.1,0.9055111376140322,4.666833000595395e+147
0.020909090909090912,0.1,0.6,0.15,0.020909090909090912,0.1,0.6,0.15,0.04095408534225137,1.0318553629286196e+149
0.020909090909090912,0.3,0.05,0.0,0.03181818181818182,0.3,0.05,0.0,0.040279452784302096,1.0491377035466505e+149
0.020909090909090912,0.3,0.05,0.05,0.01,0.3,0.05,0.05,1.0,4.225869259423844e+147
0.020909090909090912,0.3,0.05,0.1,0.020909090909090912,0.3,0.05,0.1,0.22781769207480917,1.854934628183391e+148
0.020909090909090912,0.3,0.05,0.15,0.020909090909090912,0.3,0.05,0.15,0.9964517362546153,4.240917152001471e+147
0.020909090909090912,0.3,0.2,0.0,0.015454545454545455,0.1,0.2,0.05,0.9899635308007041,4.268712056499565e+147
0.020909090909090912,0.3,0.2,0.05,0.020909090909090912,0.3,0.2,0.05,0.038290929817848936,1.1036214789054293e+149
0.020909090909090912,0.3,0.2,0.1,0.020909090909090912,0.3,0.2,0.1,0.9974169449049713,4.236813181298482e+147
0.020909090909090912,0.3,0.2,0.15,0.020909090909090912,0.3,0.2,0.15,0.03899854799282901,1.083596563697933e+149
0.020909090909090912,0.3,0.4,0.0,0.03727272727272728,0.3,0.4,0.0,0.036740143507176574,1.1502048865428059e+149
0.020909090909090912,0.3,0.4,0.05,0.020909090909090912,0.3,0.4,0.05,0.9935672863431074,4.25322906411044e+147
0.020909090909090912,0.3,0.4,0.1,0.01,0.3,0.4,0.1,0.9417585104543176,4.48721111889419e+147
0.020909090909090912,0.3,0.4,0.15,0.015454545454545455,0.3,0.4,0.15,0.984285734177783,4.293335880717501e+147
0.020909090909090912,0.3,0.6,0.0,0.026363636363636367,0.3,0.6,0.0,0.0407277835166414,1.0375888139596773e+149
0.020909090909090912,0.3,0.6,0.05,0.015454545454545455,0.3,0.6,0.05,1.0,4.225869259423844e+147
0.020909090909090912,0.3,0.6,0.1,0.01,0.3,0.6,0.1,0.5922388459736178,7.13541384215802e+147
0.020909090909090912,0.3,0.6,0.15,0.020909090909090912,0.3,0.6,0.15,0.03838789235490931,1.1008338828175885e+149
0.020909090909090912,0.5,0.05,0.0,0.04818181818181819,0.5,0.05,0.0,1.0,4.225869259423844e+147
0.020909090909090912,0.5,0.05,0.05,0.020909090909090912,0.5,0.05,0.05,0.9987068022519696,4.231341220361163e+147
0.020909090909090912,0.5,0.05,0.1,0.020909090909090912,0.5,0.05,0.1,0.9967732648398879,4.239549161767142e+147
0.020909090909090912,0.5,0.05,0.15,0.020909090909090912,0.5,0.05,0.15,1.0,4.225869259423844e+147
0.020909090909090912,0.5,0.2,0.0,0.020909090909090912,0.5,0.2,0.0,0.06859547464076991,6.160565666400662e+148
0.020909090909090912,0.5,0.2,0.05,0.015454545454545455,0.5,0.2,0.05,0.9935672863431074,4.25322906411044e+147
0.020909090909090912,0.5,0.2,0.1,0.020909090909090912,0.5,0.2,0.1,0.9970950009896544,4.238181171532812e+147
0.020909090909090912,0.5,0.2,0.15,0.020909090909090912,0.5,0.2,0.15,0.9993529827653694,4.228605239892504e+147
0.020909090909090912,0.5,0.4,0.0,0.020909090909090912,0.5,0.4,0.0,0.03715739849491345,1.1372887851667902e+149
0.020909090909090912,0.5,0.4,0.05,0.020909090909090912,0.5,0.4,0.05,0.9945269123708106,4.2491250934074505e+147
0.020909090909090912,0.5,0.4,0.1,0.020909090909090912,0.5,0.4,0.1,0.9938869558528235,4.25186107387611e+147
0.020909090909090912,0.5,0.4,0.15,0.020909090909090912,0.5,0.4,0.15,0.9665494971515467,4.3721188328974565e+147
0.020909090909090912,0.5,0.6,0.0,0.015454545454545455,0.3,0.6,0.05,0.9628805024171344,4.3887785128222834e+147
0.020909090909090912,0.5,0.6,0.05,0.01,0.5,0.6,0.05,0.046219381696016325,9.143067484583149e+148
0.020909090909090912,0.5,0.6,0.1,0.01,0.5,0.6,0.1,0.04152929402548867,1.0175634714209711e+149
0.020909090909090912,0.5,0.6,0.15,0.020909090909090912,0.5,0.6,0.15,0.5010670848683682,8.433739487266446e+147
0.020909090909090912,0.7,0.05,0.0,0.01,0.5,0.05,0.0,0.09375274703649109,4.507461800323592e+148
0.020909090909090912,0.7,0.05,0.05,0.020909090909090912,0.7,0.05,0.05,0.9983840252586861,4.232709210595493e+147
0.020909090909090912,0.7,0.05,0.1,0.020909090909090912,0.7,0.05,0.1,0.040564887575317156,1.0417554471407417e+149
0.020909090909090912,0.7,0.05,0.15,0.020909090909090912,0.7,0.05,0.15,0.9993529827653694,4.228605239892504e+147
0.020909090909090912,0.7,0.2,0.0,0.020909090909090912,0.7,0.2,0.05,0.9970950009896544,4.238181171532812e+147
0.020909090909090912,0.7,0.2,0.05,0.020909090909090912,0.7,0.2,0.05,0.039556165144288766,1.0683212702771283e+149
0.020909090909090912,0.7,0.2,0.1,0.020909090909090912,0.7,0.2,0.1,0.9980614568377804,4.234077200829823e+147
0.020909090909090912,0.7,0.2,0.15,0.020909090909090912,0.7,0.2,0.15,0.9990297880199903,4.2299732301268334e+147
0.020909090909090912,0.7,0.4,0.0,0.04272727272727273,0.7,0.4,0.05,0.9993529827653694,4.228605239892504e+147
0.020909090909090912,0.7,0.4,0.05,0.020909090909090912,0.7,0.4,0.05,0.9918707141844926,4.2605041150935855e+147
0.020909090909090912,0.7,0.4,0.1,0.01,0.7,0.4,0.1,0.037915194050704315,1.1145582569807115e+149
0.020909090909090912,0.7,0.4,0.15,0.020909090909090912,0.7,0.4,0.15,0.2348037151938066,1.7997454835566884e+148
0.020909090909090912,0.7,0.6,0.0,0.015454545454545455,0.7,0.6,0.05,0.9521199676832521,4.438378988843653e+147
0.020909090909090912,0.7,0.6,0.05,0.05363636363636364,0.7,0.6,0.05,0.9990297880199903,4.2299732301268334e+147
0.020909090909090912,0.7,0.6,0.1,0.020909090909090912,0.7,0.6,0.1,0.9705940410364283,4.353899860039671e+147
